"|","|___uid","|__id","|__inningNumber","|__ballsActual","|__ballsUnique","|__oversUnique","|__oversActual","|__overNumber","|__ballNumber","|__totalRuns","|__batsmanRuns","|__isFour","|__isSix","|__isWicket","|__dismissalType","|__byes","|__legbyes","|__wides","|__noballs","|__penalties","|__wagonX","|__wagonY","|__wagonZone","|__timestamp","|__modified","|__batsmanPlayerId","|__bowlerPlayerId","|__outPlayerId","|__totalInningRuns","|__totalInningWickets","|__predictions","|__title","|__dismissalText__short","|__dismissalText__long","|__dismissalText__commentary","|__dismissalText","|__commentPreTextItems","|__commentPreTextItems__type","|__commentPreTextItems__html","|__commentTextItems__type","|__commentTextItems__html","|__commentPostTextItems__type","|__commentPostTextItems__html","|__commentPostTextItems","|__over__team__id","|__over__team__objectId","|__over__team__scribeId","|__over__team__slug","|__over__team__name","|__over__team__longName","|__over__team__abbreviation","|__over__team__unofficialName","|__over__team__imageUrl","|__over__team__isCountry","|__over__team__primaryColor","|__over__team__image__id","|__over__team__image__objectId","|__over__team__image__slug","|__over__team__image__url","|__over__team__image__width","|__over__team__image__height","|__over__team__image__caption","|__over__team__image__longCaption","|__over__team__image__credit","|__over__team__image__photographer","|__over__team__image__peerUrls","|__over__overNumber","|__over__overRuns","|__over__overWickets","|__over__totalRuns","|__over__totalWickets","|__over__target","|__over__overLimit","|__over__ballLimit","|__over__isMaiden","|__over__isComplete","|__over__isSuperOver","|__over__overEndBatsmen__player__id","|__over__overEndBatsmen__player__objectId","|__over__overEndBatsmen__player__name","|__over__overEndBatsmen__player__longName","|__over__overEndBatsmen__player__mobileName","|__over__overEndBatsmen__player__indexName","|__over__overEndBatsmen__player__battingName","|__over__overEndBatsmen__player__fieldingName","|__over__overEndBatsmen__player__slug","|__over__overEndBatsmen__player__imageUrl","|__over__overEndBatsmen__player__dateOfBirth__year","|__over__overEndBatsmen__player__dateOfBirth__month","|__over__overEndBatsmen__player__dateOfBirth__date","|__over__overEndBatsmen__player__dateOfDeath","|__over__overEndBatsmen__player__gender","|__over__overEndBatsmen__player__battingStyles__-","|__over__overEndBatsmen__player__bowlingStyles__-","|__over__overEndBatsmen__player__longBattingStyles__-","|__over__overEndBatsmen__player__longBowlingStyles__-","|__over__overEndBatsmen__player__image__id","|__over__overEndBatsmen__player__image__objectId","|__over__overEndBatsmen__player__image__slug","|__over__overEndBatsmen__player__image__url","|__over__overEndBatsmen__player__image__width","|__over__overEndBatsmen__player__image__height","|__over__overEndBatsmen__player__image__caption","|__over__overEndBatsmen__player__image__longCaption","|__over__overEndBatsmen__player__image__credit","|__over__overEndBatsmen__player__image__photographer","|__over__overEndBatsmen__player__image__peerUrls","|__over__overEndBatsmen__player__countryTeamId","|__over__overEndBatsmen__player__playerRoleTypeIds__-","|__over__overEndBatsmen__player__playingRoles__-","|__over__overEndBatsmen__player__headshotImage__id","|__over__overEndBatsmen__player__headshotImage__objectId","|__over__overEndBatsmen__player__headshotImage__slug","|__over__overEndBatsmen__player__headshotImage__url","|__over__overEndBatsmen__player__headshotImage__width","|__over__overEndBatsmen__player__headshotImage__height","|__over__overEndBatsmen__player__headshotImage__caption","|__over__overEndBatsmen__player__headshotImage__longCaption","|__over__overEndBatsmen__player__headshotImage__credit","|__over__overEndBatsmen__player__headshotImage__photographer","|__over__overEndBatsmen__player__headshotImage__peerUrls__FILM","|__over__overEndBatsmen__player__headshotImage__peerUrls__WIDE","|__over__overEndBatsmen__player__headshotImage__peerUrls__SQUARE","|__over__overEndBatsmen__runs","|__over__overEndBatsmen__balls","|__over__overEndBatsmen__fours","|__over__overEndBatsmen__sixes","|__over__overEndBowlers__player__id","|__over__overEndBowlers__player__objectId","|__over__overEndBowlers__player__name","|__over__overEndBowlers__player__longName","|__over__overEndBowlers__player__mobileName","|__over__overEndBowlers__player__indexName","|__over__overEndBowlers__player__battingName","|__over__overEndBowlers__player__fieldingName","|__over__overEndBowlers__player__slug","|__over__overEndBowlers__player__imageUrl","|__over__overEndBowlers__player__dateOfBirth__year","|__over__overEndBowlers__player__dateOfBirth__month","|__over__overEndBowlers__player__dateOfBirth__date","|__over__overEndBowlers__player__dateOfDeath","|__over__overEndBowlers__player__gender","|__over__overEndBowlers__player__battingStyles__-","|__over__overEndBowlers__player__bowlingStyles__-","|__over__overEndBowlers__player__longBattingStyles__-","|__over__overEndBowlers__player__longBowlingStyles__-","|__over__overEndBowlers__player__image__id","|__over__overEndBowlers__player__image__objectId","|__over__overEndBowlers__player__image__slug","|__over__overEndBowlers__player__image__url","|__over__overEndBowlers__player__image__width","|__over__overEndBowlers__player__image__height","|__over__overEndBowlers__player__image__caption","|__over__overEndBowlers__player__image__longCaption","|__over__overEndBowlers__player__image__credit","|__over__overEndBowlers__player__image__photographer","|__over__overEndBowlers__player__image__peerUrls","|__over__overEndBowlers__player__countryTeamId","|__over__overEndBowlers__player__playerRoleTypeIds__-","|__over__overEndBowlers__player__playingRoles__-","|__over__overEndBowlers__player__headshotImage__id","|__over__overEndBowlers__player__headshotImage__objectId","|__over__overEndBowlers__player__headshotImage__slug","|__over__overEndBowlers__player__headshotImage__url","|__over__overEndBowlers__player__headshotImage__width","|__over__overEndBowlers__player__headshotImage__height","|__over__overEndBowlers__player__headshotImage__caption","|__over__overEndBowlers__player__headshotImage__longCaption","|__over__overEndBowlers__player__headshotImage__credit","|__over__overEndBowlers__player__headshotImage__photographer","|__over__overEndBowlers__player__headshotImage__peerUrls__FILM","|__over__overEndBowlers__player__headshotImage__peerUrls__WIDE","|__over__overEndBowlers__player__headshotImage__peerUrls__SQUARE","|__over__overEndBowlers__overs","|__over__overEndBowlers__balls","|__over__overEndBowlers__maidens","|__over__overEndBowlers__conceded","|__over__overEndBowlers__wickets","|__over__overEndBowlers__currentType","|__over__rollover","|__over","|__batsmanStatText","|__bowlerStatText"
"1.10.1","12469289","12469289","1","null","null","9.01","9.1","10","1","2","2","False","False","False","null","0","0","0","0","0","231","320","4","null","2016-10-06T18:06:41.000Z","53649","51012","null","67","2","null","Russell to Rossouw","","","","null","","HTML","<b>Russell</b> comes back after a terrible first over...","HTML","length a foot outside off, pushed off the back foot down to long-on, they come back for the second and a direct hit would have beaten the batsman's dive at the striker's end","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","null","null"
"1.10.2","12469295","12469295","1","null","null","9.02","9.2","10","2","1","0","False","False","False","null","0","0","1","0","0","0","0","0","null","2016-10-06T18:06:41.000Z","53649","51012","null","68","2","null","Russell to Rossouw","","","","null","null","","","HTML","slips down leg despite a caught-behind appeal","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","null","null"
"1.10.3","12469297","12469297","1","null","null","9.03","9.2","10","3","1","1","False","False","False","null","0","0","0","0","0","134","313","5","null","2016-10-06T18:06:41.000Z","53649","51012","null","69","2","null","Russell to Rossouw","","","","null","null","","","HTML","off stump line, length ball, tried to be launched into the leg side but only gets a mishit down to long-on","HTML","Unlucky with the wide, replay showed a flick of the pad...","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","null","null"
"1.10.4","12469301","12469301","1","null","null","9.04","9.3","10","4","6","6","False","True","False","null","0","0","0","0","0","142","355","5","null","2016-10-06T18:06:41.000Z","46933","51012","null","75","2","null","Russell to du Plessis","","","","null","null","","","HTML","full length just outside off, driven well down the ground, straight to mid-off but <b>through his fingers!</b> The fielder was well in from the rope, had he been back it was an easy take, still got there with a leap but couldn't cling on","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","null","null"
"1.10.5","12469303","12469303","1","null","null","9.05","9.4","10","5","4","4","True","False","False","null","0","0","0","0","0","344","242","3","null","2016-10-06T18:06:41.000Z","46933","51012","null","79","2","null","Russell to du Plessis","","","","null","null","","","HTML","back of a length on the stumps, pulled powerfully away and finds the gap wide of midwicket","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","null","null"
"1.10.6","12469307","12469307","1","null","null","9.06","9.5","10","6","0","0","False","False","True","1","0","0","0","0","0","158","238","5","null","2016-10-06T18:06:41.000Z","46933","51012","46933","79","3","null","Russell to du Plessis","caught","c Sammy b Russell","Faf du Plessis c Sammy b Russell 38 (20b 5x4 2x6 25m) SR: 190","","null","","","HTML","full toss on the stumps, tried to be flicked leg side but gets a big leading edge that's <b>taken by mid-on!</b> A real bonus wicket, poor ball really but du Plessis totally miscued it and it presented a simple chance for Sammy","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","null","null"
"1.10.7","12469309","12469309","1","null","null","9.07","9.6","10","7","0","0","False","False","False","null","0","0","0","0","0","0","0","0","null","2016-10-06T18:06:41.000Z","53891","51012","null","79","3","null","Russell to Miller","","","","null","null","","","HTML","bumper right on line, well ducked","HTML","South Africa pegged back again and now Monty is coming in to the commentary...","","3","3","3","south-africa","South Africa","South Africa","SA","null","/db/PICTURES/CMS/313100/313125.logo.png","True","#04822B","313125","1241584","south-africa-logo","/db/PICTURES/CMS/313100/313125.logo.png","500","500","South Africa logo","South Africa logo","null","null","null","10","14","1","79","3","0","20","120","False","True","False","53891","321777","DA Miller","David Miller","Miller","Miller, DA","DA Miller","Miller","david-miller","/db/PICTURES/CMS/317900/317964.jpg","1989","6","10","null","M","lhb","ob","left-hand bat","right-arm offbreak","317964","1254932","david-miller-portrait","/db/PICTURES/CMS/317900/317964.jpg","160","200","David Miller portrait","David Miller portrait, November 19, 2020","Cricket South Africa","null","null","3","3","middle-order batter","316655","1251288","da-miller-headshot","/db/PICTURES/CMS/316600/316655.png","600","436","DA Miller headshot","DA Miller headshot","null","null","null","null","null","0","1","0","0","51012","276298","AD Russell","Andre Russell","Russell","Russell, AD","AD Russell","Russell","andre-russell","/db/PICTURES/CMS/308900/308972.png","1988","4","29","null","M","rhb","rf","right-hand bat","right-arm fast","308972","1232420","andre-russell-portrait","/db/PICTURES/CMS/308900/308972.png","160","200","Andre Russell portrait","Andre Russell portrait, September 2020","Getty Images","null","null","4","5","allrounder","316615","1251247","ad-russell-headshot","/db/PICTURES/CMS/316600/316615.png","600","436","AD Russell headshot","AD Russell headshot","null","null","null","null","null","2","12","0","27","1","1","null","","null","null"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53649","318845","RR Rossouw","Rilee Rossouw","Rossouw","Rossouw, RR","RR Rossouw","Rossouw","rilee-rossouw","/db/PICTURES/CMS/312100/312176.png","1989","10","9","null","M","lhb","ob","left-hand bat","right-arm offbreak","312176","1239242","rilee-rossouw-portrait","/db/PICTURES/CMS/312100/312176.png","160","201","Rilee Rossouw portrait","Rilee Rossouw portrait, November 2020","Getty Images","null","null","3","2","top-order batter","316651","1251284","rr-rossouw-headshot","/db/PICTURES/CMS/316600/316651.png","600","436","RR Rossouw headshot","RR Rossouw headshot","null","null","null","null","null","9","12","0","0","53434","315594","AR Nurse","Ashley Nurse","Nurse","Nurse, AR","AR Nurse","Nurse","ashley-nurse","/db/PICTURES/CMS/238300/238347.jpg","1988","12","22","null","M","rhb","ob","right-hand bat","right-arm offbreak","238347","990337","ashley-nurse-player-portrait","/db/PICTURES/CMS/238300/238347.jpg","160","200","Ashley Nurse, player portrait","Ashley Nurse, player portrait","IDI/Getty Images","null","null","4","4","bowler","321980","1264313","ashley-nurse-player-page-headshot-cutout-2021","/db/PICTURES/CMS/321900/321980.png","600","436","Ashley Nurse player page headshot cutout, 2021","Ashley Nurse player page headshot cutout, 2021","null","null","null","null","/db/PICTURES/CMS/321900/321980.square.png","2","12","0","17","0","2","","","",""
"1.11.1","12469311","12469311","1","null","null","10.01","10.1","11","1","0","0","False","False","False","null","0","0","0","0","0","229","219","4","null","2016-10-06T18:06:41.000Z","53649","53434","null","79","3","null","Nurse to Rossouw","","","","null","","HTML","G'day everyone, lovely to see you in the sunshine. Quite even, this, so far","HTML","angled in with the arm, straightening a touch and tapped into the covers","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","null","null"
"1.11.2","12469313","12469313","1","null","null","10.02","10.2","11","2","1","1","False","False","False","null","0","0","0","0","0","147","184","6","null","2016-10-06T18:06:41.000Z","53649","53434","null","80","3","null","Nurse to Rossouw","","","","null","null","","","HTML","dragged down on the leg side and Rossouw tries to work off his pads, rolls towards short midwicket and despite Ramdin's quick feet they pick up one","HTML","Slip in place for Miller","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","null","null"
"1.11.3","12469315","12469315","1","null","null","10.03","10.3","11","3","1","0","False","False","False","null","0","1","0","0","0","145","128","8","null","2016-10-06T18:06:41.000Z","53891","53434","null","81","3","null","Nurse to Miller","","","","null","null","","","HTML","fired on the stumps, deflected away behind square for another leg bye","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","null","null"
"1.11.4","12469317","12469317","1","null","null","10.04","10.4","11","4","4","4","True","False","False","null","0","0","0","0","0","168","6","8","null","2016-10-06T18:06:41.000Z","53649","53434","null","85","3","null","Nurse to Rossouw","","","","null","null","","","HTML","pushed through towards leg stump and Rossouw attempts to reverse-paddle, gets a thin under-edge and it beats Ramdin, scuttles away to the boundary - not quite where it was intended to go but he'll take the result","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","null","null"
"1.11.5","12469319","12469319","1","null","null","10.05","10.5","11","5","1","1","False","False","False","null","0","0","0","0","0","342","184","3","null","2016-10-06T18:06:41.000Z","53649","53434","null","86","3","null","Nurse to Rossouw","","","","null","null","","","HTML","moves his line outside off, Rossouw stays back and slaps one through the covers to the sweeper","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","null","null"
"1.11.6","12469321","12469321","1","null","null","10.06","10.6","11","6","1","1","False","False","False","null","0","0","0","0","0","42","126","7","null","2016-10-06T18:06:41.000Z","53891","53434","null","87","3","null","Nurse to Miller","","","","null","null","","","HTML","flighted on the stumps, goes down on one knee and sweeps another single","","","null","3","3","3","south-africa","South Africa","South Africa","SA","null","/db/PICTURES/CMS/313100/313125.logo.png","True","#04822B","313125","1241584","south-africa-logo","/db/PICTURES/CMS/313100/313125.logo.png","500","500","South Africa logo","South Africa logo","null","null","null","11","8","0","87","3","0","20","120","False","True","False","53891","321777","DA Miller","David Miller","Miller","Miller, DA","DA Miller","Miller","david-miller","/db/PICTURES/CMS/317900/317964.jpg","1989","6","10","null","M","lhb","ob","left-hand bat","right-arm offbreak","317964","1254932","david-miller-portrait","/db/PICTURES/CMS/317900/317964.jpg","160","200","David Miller portrait","David Miller portrait, November 19, 2020","Cricket South Africa","null","null","3","3","middle-order batter","316655","1251288","da-miller-headshot","/db/PICTURES/CMS/316600/316655.png","600","436","DA Miller headshot","DA Miller headshot","null","null","null","null","null","1","3","0","0","53434","315594","AR Nurse","Ashley Nurse","Nurse","Nurse, AR","AR Nurse","Nurse","ashley-nurse","/db/PICTURES/CMS/238300/238347.jpg","1988","12","22","null","M","rhb","ob","right-hand bat","right-arm offbreak","238347","990337","ashley-nurse-player-portrait","/db/PICTURES/CMS/238300/238347.jpg","160","200","Ashley Nurse, player portrait","Ashley Nurse, player portrait","IDI/Getty Images","null","null","4","4","bowler","321980","1264313","ashley-nurse-player-page-headshot-cutout-2021","/db/PICTURES/CMS/321900/321980.png","600","436","Ashley Nurse player page headshot cutout, 2021","Ashley Nurse player page headshot cutout, 2021","null","null","null","null","/db/PICTURES/CMS/321900/321980.square.png","3","18","0","24","0","1","null","","null","null"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53649","318845","RR Rossouw","Rilee Rossouw","Rossouw","Rossouw, RR","RR Rossouw","Rossouw","rilee-rossouw","/db/PICTURES/CMS/312100/312176.png","1989","10","9","null","M","lhb","ob","left-hand bat","right-arm offbreak","312176","1239242","rilee-rossouw-portrait","/db/PICTURES/CMS/312100/312176.png","160","201","Rilee Rossouw portrait","Rilee Rossouw portrait, November 2020","Getty Images","null","null","3","2","top-order batter","316651","1251284","rr-rossouw-headshot","/db/PICTURES/CMS/316600/316651.png","600","436","RR Rossouw headshot","RR Rossouw headshot","null","null","null","null","null","15","16","1","0","51012","276298","AD Russell","Andre Russell","Russell","Russell, AD","AD Russell","Russell","andre-russell","/db/PICTURES/CMS/308900/308972.png","1988","4","29","null","M","rhb","rf","right-hand bat","right-arm fast","308972","1232420","andre-russell-portrait","/db/PICTURES/CMS/308900/308972.png","160","200","Andre Russell portrait","Andre Russell portrait, September 2020","Getty Images","null","null","4","5","allrounder","316615","1251247","ad-russell-headshot","/db/PICTURES/CMS/316600/316615.png","600","436","AD Russell headshot","AD Russell headshot","null","null","null","null","null","2","12","0","27","1","2","","","",""
"1.12.1","12469323","12469323","1","null","null","11.01","11.1","12","1","1","1","False","False","False","null","0","0","0","0","0","204","333","4","null","2016-10-06T18:06:41.000Z","53891","45257","null","88","3","null","Dwayne Bravo to Miller","","","","null","","HTML","Ah, DJ Bravo, time to make a point or two, perhaps","HTML","starts around off stump and Miller punches one down the ground to long-off","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","null","null"
"1.12.2","12469325","12469325","1","null","null","11.02","11.2","12","2","0","0","False","False","False","null","0","0","0","0","0","253","158","2","null","2016-10-06T18:06:41.000Z","53649","45257","null","88","3","null","Dwayne Bravo to Rossouw","","","","null","null","","","HTML","slower ball, outside off stump and Rossouw can't time it off the back foot, steers it to backward point","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","null","null"
"1.12.3","12469327","12469327","1","null","null","11.03","11.3","12","3","2","2","False","False","False","null","0","0","0","0","0","276","308","4","null","2016-10-06T18:06:41.000Z","53649","45257","null","90","3","null","Dwayne Bravo to Rossouw","","","","null","null","","","HTML","goes around the wicket, cutting his fingers over the ball, Rossouw is down the wicket and skelps a couple on the drive to wide long-off","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","null","null"
"1.12.4","12469329","12469329","1","null","null","11.04","11.4","12","4","1","1","False","False","False","null","0","0","0","0","0","153","108","8","null","2016-10-06T18:06:41.000Z","53649","45257","null","91","3","null","Dwayne Bravo to Rossouw","","","","null","null","","","HTML","shortens his length, hacks across the line and an inside edge runs to backward square but they manage to steal one more","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","null","null"
"1.12.5","12469331","12469331","1","null","null","11.05","11.5","12","5","1","1","False","False","False","null","0","0","0","0","0","258","315","4","null","2016-10-06T18:06:41.000Z","53891","45257","null","92","3","null","Dwayne Bravo to Miller","","","","null","null","","","HTML","pitched up in the channel, Miller uses the feet, punches a single towards long-off","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","null","null"
"1.12.6","12469333","12469333","1","null","null","11.06","11.6","12","6","0","0","False","False","False","null","0","0","0","0","0","0","0","0","null","2016-10-06T18:06:41.000Z","53649","45257","null","92","3","null","Dwayne Bravo to Rossouw","","","","null","null","","","HTML","Rossouw tries to get cute, sets himself early for a reverse flick but completely misses another slower ball that sails wide of off stump","","","null","3","3","3","south-africa","South Africa","South Africa","SA","null","/db/PICTURES/CMS/313100/313125.logo.png","True","#04822B","313125","1241584","south-africa-logo","/db/PICTURES/CMS/313100/313125.logo.png","500","500","South Africa logo","South Africa logo","null","null","null","12","5","0","92","3","0","20","120","False","True","False","53649","318845","RR Rossouw","Rilee Rossouw","Rossouw","Rossouw, RR","RR Rossouw","Rossouw","rilee-rossouw","/db/PICTURES/CMS/312100/312176.png","1989","10","9","null","M","lhb","ob","left-hand bat","right-arm offbreak","312176","1239242","rilee-rossouw-portrait","/db/PICTURES/CMS/312100/312176.png","160","201","Rilee Rossouw portrait","Rilee Rossouw portrait, November 2020","Getty Images","null","null","3","2","top-order batter","316651","1251284","rr-rossouw-headshot","/db/PICTURES/CMS/316600/316651.png","600","436","RR Rossouw headshot","RR Rossouw headshot","null","null","null","null","null","18","20","1","0","45257","51439","DJ Bravo","Dwayne Bravo","Dwayne Bravo","Bravo, DJ","DJ Bravo","Bravo","dwayne-bravo","/db/PICTURES/CMS/309000/309099.png","1983","10","7","null","M","rhb","rm","right-hand bat","right-arm medium","309099","1232616","dwayne-bravo-portrait","/db/PICTURES/CMS/309000/309099.png","160","200","Dwayne Bravo portrait","Dwayne Bravo portrait, September 2020","Getty Images","null","null","4","5","allrounder","320092","1260547","dwayne-bravo-player-page-headshot-cutout-2021","/db/PICTURES/CMS/320000/320092.png","600","436","Dwayne Bravo player page headshot cutout, 2021","Dwayne Bravo player page headshot cutout, 2021","null","null","null","null","/db/PICTURES/CMS/320000/320092.square.png","1","6","0","5","0","1","null","","null","null"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53891","321777","DA Miller","David Miller","Miller","Miller, DA","DA Miller","Miller","david-miller","/db/PICTURES/CMS/317900/317964.jpg","1989","6","10","null","M","lhb","ob","left-hand bat","right-arm offbreak","317964","1254932","david-miller-portrait","/db/PICTURES/CMS/317900/317964.jpg","160","200","David Miller portrait","David Miller portrait, November 19, 2020","Cricket South Africa","null","null","3","3","middle-order batter","316655","1251288","da-miller-headshot","/db/PICTURES/CMS/316600/316655.png","600","436","DA Miller headshot","DA Miller headshot","null","null","null","null","null","3","5","0","0","53434","315594","AR Nurse","Ashley Nurse","Nurse","Nurse, AR","AR Nurse","Nurse","ashley-nurse","/db/PICTURES/CMS/238300/238347.jpg","1988","12","22","null","M","rhb","ob","right-hand bat","right-arm offbreak","238347","990337","ashley-nurse-player-portrait","/db/PICTURES/CMS/238300/238347.jpg","160","200","Ashley Nurse, player portrait","Ashley Nurse, player portrait","IDI/Getty Images","null","null","4","4","bowler","321980","1264313","ashley-nurse-player-page-headshot-cutout-2021","/db/PICTURES/CMS/321900/321980.png","600","436","Ashley Nurse player page headshot cutout, 2021","Ashley Nurse player page headshot cutout, 2021","null","null","null","null","/db/PICTURES/CMS/321900/321980.square.png","3","18","0","24","0","2","","","",""
"1.13.1","12469335","12469335","1","null","null","12.01","12.1","13","1","1","1","False","False","False","null","0","0","0","0","0","141","107","8","null","2016-10-06T18:06:41.000Z","53891","44829","null","93","3","null","Sammy to Miller","","","","null","","HTML","The captain, Darren Sammy, brings himself on in place of Nurse now","HTML","short and on leg stump, Miller could put this where he likes but his pull picks out backward square leg and is only good for one","HTML","Here's Go_WI: ""With all the talk going on, I am excited to see the performances of Bravo and Pollard. If they can justify their place in the side."" T20's a different game, of course, but I take your point. You'd be mad not to take those two to the World Cup, wouldn't you?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","null","null"
"1.13.2","12469337","12469337","1","null","null","12.02","12.2","13","2","1","1","False","False","False","null","0","0","0","0","0","249","322","4","null","2016-10-06T18:06:41.000Z","53649","44829","null","94","3","null","Sammy to Rossouw","","","","null","null","","","HTML","length ball around off stump, comes down the pitch and drives to long-off","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","null","null"
"1.13.3","12469339","12469339","1","null","null","12.03","12.3","13","3","1","1","False","False","False","null","0","0","0","0","0","25","206","6","null","2016-10-06T18:06:41.000Z","53891","44829","null","95","3","null","Sammy to Miller","","","","null","null","","","HTML","pitched up, maybe a touch slower, nicely timed off the pads to deep midwicket","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","null","null"
